Gender,East/West/Out,VSAT,MSAT,WSAT,Athletics,Housing,FGEN,HSRank,HSGPA,Stem,ERG,GotSchol,Retained,1st_yr_GPA
F,east,510,600,570,0,0,0,77,3.6,0,7,1,Y,3.51
F,east,490,430,490,0,0,1,,3.2,0,5,0,Y,3.83
M,west,500,530,430,0,1,0,,3,0,9,0,Y,3.49
M,east,580,510,490,0,1,0,,2.5,0,2,0,Y,3.08
F,east,560,460,500,0,0,1,35,2.7,1,4,0,N,2
F,NA,480,460,450,1,1,0,51,2.9,0,7,0,Y,3.09
F,east,,,,0,0,1,84,3.3,0,9,1,Y,3.36
M,east,610,530,530,0,0,0,21,2.6,0,3,0,Y,3.21
F,west,,,,1,1,0,,3.9,0,4,0,Y,3.14
M,east,,,,0,1,0,,2.6,0,NA,1,Y,2.18
M,west,390,430,400,0,1,1,91,3.2,0,9,0,N,1.69
F,east,440,430,540,0,0,1,74,3.2,0,5,1,Y,2.85
F,east,380,360,390,1,1,1,,2.7,0,3,0,N,0
M,west,,,,0,1,1,,3.2,0,2,1,N,3.16
F,east,460,420,530,0,1,0,,2.9,0,2,1,Y,3.06
M,west,560,620,570,0,1,0,,2.4,0,2,0,Y,2.46
F,west,540,430,520,0,1,1,54,3,0,4,0,Y,3.47
M,west,460,490,430,0,1,0,,2.6,0,4,1,N,0
M,west,520,560,510,1,1,0,,2.8,0,2,0,Y,3.44
F,west,520,540,540,0,1,0,,2.9,0,8,0,Y,2.75
F,east,500,500,540,0,0,1,83,3.73,0,7,1,Y,3.74
F,east,540,510,530,1,1,0,,3,0,2,0,Y,3.35
F,east,550,530,570,0,1,1,63,3.6,0,4,1,Y,3.7
F,east,540,510,490,0,0,0,48,3.1,1,6,1,Y,2.28
M,east,590,570,570,0,1,1,,2.8,0,4,0,Y,3.55
F,west,470,420,430,0,1,0,55,3,0,6,0,Y,2.68
F,west,,,,0,1,1,,3,0,4,0,Y,2.69
M,east,540,710,580,1,1,1,,3.8,0,2,1,Y,3.72
M,west,460,510,490,0,1,0,,2.7,0,5,0,Y,1.89
M,east,540,540,490,0,1,0,,3,0,2,1,Y,3.5
F,west,620,520,600,0,1,0,79,3.8,0,4,1,Y,4
F,west,570,650,640,0,1,1,85,4,0,5,1,Y,3.73
F,east,470,500,510,0,1,0,60,3.3,0,8,0,Y,3.47
M,east,560,610,510,0,0,0,89,3.8,0,7,1,Y,3.84
F,west,420,480,480,0,1,0,65,3.1,0,4,0,N,3.58
M,west,490,510,530,0,1,0,,3.3,1,4,1,Y,2.45
F,east,660,630,650,0,1,0,,3.86,1,4,1,Y,3.96
F,west,490,420,570,0,0,1,75,3.3,0,4,1,Y,3.51
M,west,520,500,550,0,1,0,37,3,0,3,1,Y,2.15
F,east,540,490,500,0,1,1,56,3,0,6,0,Y,3.58
F,east,440,450,500,0,0,0,66,3.5,1,4,0,Y,3.67
M,east,560,560,630,0,0,0,,2.4,0,2,0,N,0
F,east,430,460,500,0,1,1,57,2.9,0,6,0,Y,3.07
F,west,490,440,490,0,1,1,,3.8,0,9,1,Y,3.16
M,west,500,640,590,0,1,0,84,3.4,1,4,1,Y,3.74
F,west,480,450,490,0,1,0,73,3.5,0,4,1,Y,3.49
M,east,,,,0,1,0,53,3,0,3,0,Y,2.82
M,west,540,540,470,0,1,0,,3.4,0,4,1,Y,3.24
M,west,,,,0,1,1,,2.6,0,2,1,N,3.49
F,east,680,550,600,0,1,0,,3.5,0,6,1,Y,3.15
F,east,460,400,400,0,0,1,27,2.3,0,9,0,Y,3
F,east,490,450,570,1,1,0,76,3.4,1,6,1,Y,3.28
F,east,580,540,610,0,1,0,,3.6,1,2,1,Y,3.58
F,east,500,510,500,0,0,1,,3.3,0,3,1,N,0
F,west,450,600,480,1,1,1,63,3.2,0,3,1,Y,3
F,Out,720,640,640,0,1,0,92,4,0,NA,1,Y,3.85
F,east,490,450,440,0,1,1,44,3,0,7,0,Y,3
F,east,570,520,700,0,1,1,70,3.6,0,7,1,Y,3.77
M,east,530,480,510,0,1,1,,2.7,0,2,0,Y,2.8
M,east,590,580,610,0,1,1,,3.3,0,4,1,Y,2.81
F,west,,,,0,1,1,67,3.5,0,9,1,Y,2.74
F,west,430,470,430,0,1,1,58,3.1,0,8,1,Y,3.63
F,west,530,510,480,0,1,1,25,2.7,0,2,0,Y,2.21
F,east,390,350,450,0,1,1,57,3.3,0,3,1,Y,3.45
M,west,650,600,600,0,1,0,60,3,0,6,1,Y,1.32
F,west,520,590,610,1,1,0,,3.2,0,1,1,Y,3.12
M,west,430,470,490,1,1,1,52,3.5,0,9,0,N,2.55
F,west,490,550,600,1,1,0,95,3.9,1,4,1,Y,3.84
F,west,460,500,520,0,1,0,60,3.1,0,8,0,N,0
F,west,480,500,450,0,1,1,94,3.1,0,9,1,Y,2.98
M,east,580,600,590,0,1,1,70,2.8,1,6,1,N,3.11
F,west,580,470,540,0,1,1,90,3.5,0,9,1,N,0
F,west,,,,1,1,0,53,2.8,0,8,0,Y,2.89
F,west,510,550,560,1,1,0,,3.2,0,1,1,Y,3.52
F,Out,430,420,430,0,1,0,,3,0,NA,1,Y,3.31
M,Out,410,480,430,0,1,1,64,2.7,0,NA,0,N,2.65
F,west,420,400,470,0,1,1,,3.1,0,9,1,Y,2.49
F,west,450,340,420,0,1,1,56,3.5,0,9,0,Y,3.13
F,west,490,500,470,0,1,1,84,3.4,0,8,1,Y,2.66
F,Out,,,,0,1,0,62,3.3,0,NA,1,Y,3.27
F,west,420,430,420,0,1,1,,2.5,0,9,1,N,3.26
F,east,510,380,520,0,0,1,19,2.7,0,4,0,Y,2.92
M,west,510,490,560,0,1,0,50,3.1,0,5,0,Y,3.09
M,west,520,570,540,0,1,0,60,3.2,0,5,1,Y,3.45
F,east,430,380,420,0,0,1,48,2.8,0,6,1,Y,2.78
F,west,570,500,470,0,1,0,69,3.2,0,8,1,Y,2.98
F,east,520,510,540,0,1,1,99,3.9,0,6,1,Y,3.17
M,east,690,570,700,0,1,1,54,2.9,0,3,1,Y,3.7
F,east,550,540,550,0,1,1,,3.7,0,2,1,Y,4
M,west,480,460,540,0,1,0,32,2.4,1,2,0,Y,1.62
M,west,590,580,530,0,1,0,60,3.4,0,4,1,Y,3.03
F,east,540,570,620,0,1,1,65,3.5,0,6,1,Y,3.27
M,west,530,620,650,0,1,0,56,3,0,4,1,Y,3.67
M,west,530,680,520,0,1,0,68,3.3,0,8,1,N,0
F,west,450,410,480,0,1,0,,2.3,0,4,0,N,0
F,west,,,,0,1,0,,3.5,0,2,1,Y,2.96
F,east,580,470,450,0,1,0,75,3.5,0,7,1,Y,3.59
M,east,550,420,500,0,1,1,69,3,0,6,1,N,2.31
M,east,610,470,570,0,0,0,,3,0,3,1,N,0
F,east,630,510,570,0,0,1,,3.3,0,6,1,Y,3.93
F,west,470,470,480,0,1,1,70,3,0,8,0,Y,3.54
M,east,530,570,580,0,1,1,,3.4,0,2,1,Y,3.75
F,west,,,,0,1,0,12,2.8,0,8,0,N,0
F,west,500,440,480,0,1,0,,4,0,4,1,Y,3.1
F,west,,,,0,1,0,33,2.6,0,4,0,Y,3.49
F,east,430,480,470,0,1,1,62,3.1,0,8,0,Y,3.69
F,Out,590,510,540,0,1,0,,3.6,0,NA,1,N,3.02
M,west,450,510,530,1,1,0,,3.2,0,4,1,N,3.23
F,west,460,450,450,0,1,0,,3.2,0,8,0,N,3.32
F,west,450,420,490,0,0,0,,3,0,3,1,N,0
F,west,,,,0,1,0,,3,0,4,1,Y,2.9
F,east,510,520,480,0,1,0,59,3.3,0,3,1,Y,3.04
F,west,470,530,550,0,1,0,63,3.2,0,5,0,Y,3.66
M,west,420,430,460,1,1,1,49,2.6,1,8,0,Y,2.33
M,west,,,,0,1,1,21,2,0,9,0,N,3.05
F,west,410,360,390,0,1,1,29,2.5,0,9,1,N,2.4
F,west,500,470,530,0,1,1,52,3.1,0,5,0,Y,2.87
F,west,,,,0,1,0,,2.8,0,4,1,N,0
F,east,,,,0,1,0,41,3.4,0,9,0,Y,2.26
F,Out,,,,0,1,1,67,3.5,0,NA,1,N,3.55
M,east,560,680,580,0,1,0,76,3.8,0,8,1,Y,3.64
F,west,620,530,660,0,1,0,83,3.8,0,9,1,N,3.95
F,Out,540,540,560,0,1,0,88,3.8,0,7,1,Y,3.83
M,east,490,530,450,0,1,0,,3.1,0,2,0,Y,3.34
M,west,,,,0,1,0,63,3.2,0,9,0,Y,3.04
F,west,370,320,310,0,1,1,,2.4,0,8,0,Y,1.94
M,Out,430,550,480,0,1,0,34,3,0,NA,1,N,3.11
F,east,,,,0,1,0,59,3,0,7,0,Y,3.12
M,west,410,400,360,0,1,0,16,2,0,6,0,N,0
F,east,500,490,490,0,0,0,,3.1,0,3,1,Y,3.5
F,west,480,430,420,0,1,0,,2.8,0,2,0,Y,2.86
F,west,460,330,390,0,1,0,44,3.1,0,6,1,Y,2.42
F,east,410,360,350,0,0,0,61,3.3,0,4,0,Y,3.84
F,west,440,460,530,0,1,0,,2.9,0,4,0,Y,2.91
F,east,420,370,450,0,1,0,,2.7,0,3,0,Y,2.48
M,west,590,600,610,0,1,0,49,3.1,1,6,1,Y,2.67
M,Out,,,,0,1,0,61,3.2,0,NA,1,Y,3.32
F,east,420,420,480,0,1,0,80,3.3,0,5,1,Y,3.6
F,west,500,510,640,0,1,0,,3.6,0,3,1,Y,3.94
F,east,,,,0,1,1,,3,0,3,1,Y,2.55
M,Out,,,,0,1,1,,2.9,0,NA,1,Y,2.48
F,west,430,470,450,0,1,1,57,2.9,0,8,1,Y,2.95
F,west,370,310,340,0,1,0,,3.2,0,3,0,Y,2.64
F,west,400,400,460,0,1,1,,3.6,0,9,1,Y,2.4
F,west,,,,0,1,0,,2.9,0,1,0,Y,2.55
M,west,560,580,600,0,1,1,,3,0,3,1,Y,3.62
F,Out,,,,1,1,1,95,4,0,NA,1,Y,3.41
F,west,560,550,540,0,1,0,70,4,0,4,1,Y,3.87
F,east,570,540,610,0,0,0,44,3.3,1,4,0,Y,1.38
M,Out,460,520,380,0,1,0,,3,0,NA,0,Y,2.44
F,west,500,500,510,0,1,1,,2.8,0,1,0,Y,3.12
F,Out,520,370,500,0,1,0,75,3.4,0,NA,1,Y,3.04
F,west,400,410,460,0,1,0,,3.4,0,9,0,Y,3.05
F,east,270,380,340,0,1,1,71,,0,8,0,Y,2.6
F,east,490,470,590,0,1,0,55,3.5,0,4,0,Y,2.32
F,east,550,490,520,0,1,0,59,3.6,0,4,1,Y,2.43
F,Out,400,430,470,0,1,1,,2.6,0,NA,1,Y,2.91
F,west,420,520,420,0,1,1,,3.5,0,9,1,Y,3.12
F,east,320,380,400,0,1,1,34,2.7,0,6,0,N,0
F,east,420,450,500,0,1,0,,2.8,0,2,0,Y,3.27
M,west,480,520,580,0,1,0,,3,0,2,1,Y,3.26
F,east,590,540,610,0,1,0,93,3.84,0,8,1,Y,3.88
F,east,620,400,500,0,1,1,79,3.5,0,8,1,Y,3.47
F,west,490,460,580,0,1,1,80,4,0,9,1,Y,2.76
M,east,,,,0,1,0,,3.1,0,3,0,N,2.75
F,east,630,510,490,0,1,0,,2.8,0,2,1,Y,3.07
F,east,,,,0,1,0,74,3.3,0,8,1,Y,3.09
F,east,540,540,410,0,0,0,42,3.3,0,9,1,N,0
F,east,670,630,640,0,1,0,98,4,0,6,1,Y,3.97
F,east,520,560,480,0,1,1,55,3.3,0,5,0,Y,3.47
F,west,550,450,490,0,1,0,69,3.6,0,9,1,Y,3.33
F,east,440,510,540,0,1,0,38,2.6,0,3,0,Y,3.18
F,west,450,450,430,0,1,0,53,3.2,0,6,0,N,3.66
F,east,580,510,590,1,0,0,85,3.7,0,7,1,Y,3.44
F,east,540,440,590,0,0,1,70,2.7,0,9,0,Y,2.5
F,east,400,360,420,0,1,1,76,3.1,0,6,1,Y,3.18
M,east,590,550,670,0,1,0,,3.5,0,3,1,Y,3.82
F,east,490,470,580,0,0,1,77,3,0,9,1,Y,3.08
F,east,630,590,620,0,1,1,91,3.8,1,8,1,Y,3.92
M,east,420,480,460,0,1,1,49,2.9,0,8,0,Y,2.75
F,east,630,610,600,0,1,1,98,4.2,0,8,1,Y,3.94
F,east,410,450,420,0,1,1,50,2.8,0,8,0,Y,3.55
F,east,,,,0,0,1,,2.7,0,3,1,N,3.08
F,east,580,550,600,0,1,0,,3.6,0,3,1,Y,3.6
F,east,550,560,560,0,0,1,,3.1,1,3,1,Y,3.7
M,east,510,570,510,0,0,0,,2.7,0,3,0,N,2.94
M,east,550,450,540,0,0,0,69,3.3,0,8,1,N,1.25
F,east,450,420,530,0,1,0,65,3.2,0,8,0,N,2.76
F,east,600,580,610,0,1,0,80,3.5,1,8,1,N,0
M,east,420,410,340,0,1,0,47,2.7,0,8,1,N,0.74
M,east,450,450,490,0,0,1,39,2.5,0,8,0,Y,2.67
M,east,450,570,500,0,1,1,67,3.5,0,9,1,Y,1.94
F,east,340,470,440,0,1,1,90,3.9,0,9,1,Y,3.56
M,west,540,610,530,0,1,0,63,3.1,0,6,1,Y,3.22
F,west,500,510,550,0,1,1,40,3,0,4,0,Y,3.41
M,west,510,540,410,1,1,0,,3.1,0,1,1,Y,3.41
F,west,510,460,560,0,1,0,,3.1,0,2,1,Y,3.31
M,east,570,560,610,0,0,1,76,3.3,0,5,1,Y,3.65
F,west,,,,0,1,1,,3.2,0,9,0,Y,2.99
M,east,550,560,520,0,1,1,85,3.4,0,7,1,Y,3.31
M,west,,,,0,1,1,,2.6,0,4,0,Y,2.73
M,east,530,400,520,0,1,0,,2.6,0,3,0,Y,2.89
F,Out,430,420,470,0,1,1,,2.9,0,NA,1,N,0
F,west,520,500,610,0,1,1,68,3.2,0,6,1,Y,2.82
F,west,490,470,510,0,1,0,78,3.8,0,4,1,N,3.6
F,west,440,430,440,0,1,1,,2.6,0,2,0,Y,2.91
F,east,520,470,510,0,1,0,,3.4,0,4,1,Y,3.2
M,east,610,590,600,0,0,0,,2.9,0,3,1,Y,3.81
F,west,500,470,420,0,1,0,57,2.9,0,6,0,Y,2.15
F,east,530,470,490,0,1,1,,2.8,0,2,0,Y,2.99
F,east,620,470,450,0,0,1,55,2.8,0,5,1,Y,3.28
F,west,600,610,630,0,1,1,68,3.4,1,6,1,Y,3.28
M,west,460,560,490,0,1,1,,2.8,0,1,0,N,1.25
F,west,520,470,490,0,1,0,,2.9,0,3,0,Y,3.07
M,east,,,,0,1,0,,2.7,0,4,0,N,3.62
M,Out,450,480,500,0,1,0,12,2.5,0,NA,0,Y,2.95
F,west,550,580,550,0,1,0,86,3.1,0,6,1,Y,3.71
F,east,500,460,480,0,1,1,79,3.9,0,6,1,Y,3.17
M,east,530,580,610,0,1,0,,3.3,0,2,1,N,3.62
F,west,430,450,460,0,1,1,61,3.6,1,9,0,Y,2.32
F,west,540,620,570,0,1,0,,3.3,0,1,1,Y,3.73
F,east,530,550,620,0,1,1,,2.7,0,2,1,Y,2.78
M,east,520,510,530,0,1,0,,3,0,4,1,Y,2.63
M,west,,,,0,1,1,64,3.9,0,4,1,Y,0.67
M,east,630,700,690,0,1,0,96,4.4,0,4,1,Y,3.83
F,west,480,430,460,1,1,1,46,3,0,3,0,N,3.58
F,west,,,,0,1,1,75,3,0,9,1,Y,2.83
M,east,600,640,650,1,1,0,55,2.8,1,3,1,Y,1.08
F,west,480,420,450,0,1,1,75,3.5,0,4,1,Y,3.34
F,Out,,,,0,1,0,54,2.5,0,NA,0,Y,2.39
F,west,530,470,520,0,1,0,35,2.7,0,4,0,Y,3.27
F,east,500,520,540,0,0,0,53,3.1,0,3,1,Y,3.35
F,east,540,390,500,0,1,0,40,2.6,0,4,0,Y,3.35
F,east,530,520,550,0,0,0,41,3,1,3,0,Y,2.94
M,west,320,300,350,0,1,1,,2.9,0,2,1,Y,0
M,west,510,560,530,0,1,0,56,3.6,0,4,0,Y,3.33
F,east,650,580,650,0,1,0,98,4.1,0,8,1,Y,3.87
F,west,490,560,480,1,1,0,96,4.1,0,6,1,Y,3.94
M,west,650,580,620,0,1,0,87,4,0,4,1,Y,3.93
M,Out,460,600,480,1,1,0,,2.9,0,NA,0,Y,3.29
M,east,500,520,400,0,1,1,,2.5,0,2,0,Y,2.98
F,Out,460,410,410,0,1,0,,3.6,1,NA,1,N,2.74
F,west,440,450,400,1,1,0,42,2.7,0,4,0,Y,2.17
F,Out,630,630,680,0,1,0,,2.8,0,NA,1,Y,3.22
F,east,540,510,570,0,1,1,82,3.5,1,6,1,N,2.67
F,east,460,470,390,0,1,0,49,3.1,0,4,0,Y,2.86
F,NA,,,,0,1,0,68,3.3,0,NA,0,Y,3.83
M,east,410,480,460,0,1,0,38,2.65,0,6,0,N,2.65
F,east,510,530,610,0,0,1,92,3.7,0,7,1,Y,3.8
M,west,490,530,490,0,1,0,60,3.6,0,4,1,Y,3.89
M,west,460,470,460,0,1,0,,2.8,0,4,0,Y,2.38
F,east,,,,0,1,0,77,3.6,1,4,1,Y,3.43
M,east,430,470,330,0,1,1,61,3.1,0,9,1,Y,2.38
F,east,,,,0,1,0,48,3.1,0,7,0,Y,2.96
M,NA,450,420,490,0,1,1,,2.2,1,1,0,Y,2.8
F,west,690,560,650,0,1,0,,3.9,0,3,1,Y,3.94
M,west,370,380,350,0,1,0,,3,0,9,1,Y,3.09
F,west,660,650,700,0,1,0,99,4.5,1,3,1,Y,3.9
M,east,480,550,540,0,1,0,,2.7,0,4,0,Y,3.36
F,west,430,470,500,0,1,1,48,2.8,1,4,0,N,0
F,west,640,630,660,0,1,1,97,4.4,0,3,1,Y,3.96
F,west,710,580,660,0,1,1,65,3.3,0,2,1,Y,3.78
F,west,530,480,510,1,1,0,64,3.4,0,6,0,Y,3.38
F,west,520,440,500,0,1,1,,2.5,0,2,0,Y,3.14
F,east,,,,0,1,0,,2.9,0,4,0,Y,3.21
F,east,370,420,540,0,1,0,,3.9,0,3,1,Y,3.47
F,east,560,440,640,0,1,1,69,3.2,0,5,1,Y,3.67
F,east,460,430,520,0,1,1,,3,0,2,0,Y,3.28
F,Out,420,460,470,0,1,0,55,3,0,NA,0,Y,2.91
M,east,680,620,630,0,1,0,98,4,1,3,1,Y,3.94
M,west,410,460,410,0,1,1,51,2.9,1,6,0,N,3.16
F,west,620,510,600,0,1,0,,3,0,2,1,Y,3.77
M,west,400,510,430,0,1,0,,2.3,0,2,0,N,3
F,west,650,520,640,0,1,1,78,3.6,0,3,1,Y,3.53
F,east,460,440,540,1,1,0,,3,0,4,0,Y,3.41
F,Out,450,410,480,0,1,0,60,3.2,1,NA,1,N,0
M,west,480,540,540,1,1,0,,2.7,0,2,0,Y,2.16
M,west,570,540,500,0,0,0,,2.7,0,NA,0,N,2.68
F,east,500,500,550,0,0,0,,3.2,1,2,1,Y,2.26
M,west,620,600,510,0,1,0,62,4,0,4,1,N,2.42
M,east,550,600,500,0,1,1,,2.7,0,4,0,Y,3.57
F,east,420,380,510,0,1,0,,2.8,0,3,0,N,0
F,west,600,550,590,0,1,1,80,3.3,0,8,1,Y,3.91
M,west,480,640,430,0,1,0,,3.3,1,4,1,Y,3.27
F,west,460,450,510,0,1,1,61,3,0,6,0,Y,3.5
M,east,580,540,520,0,1,0,,2.9,0,2,0,Y,3.17
F,east,,,,0,1,0,92,4.3,0,4,1,Y,3.97
M,west,510,570,510,0,1,0,,3.1,0,2,0,N,3.5
F,east,530,510,490,0,1,1,,2.7,0,2,0,Y,2.59
F,east,470,500,490,0,0,1,43,3.2,1,3,0,Y,3.06
F,east,580,470,560,0,1,1,,2.9,0,2,0,Y,2.7
F,east,530,670,600,0,0,1,83,4,0,3,1,Y,3.93
F,east,450,480,440,1,1,1,,3.2,0,3,0,Y,3.58
F,east,580,610,600,1,0,1,,3.4,0,3,1,Y,3.14
F,west,,,,0,1,0,,,0,1,0,N,0
F,east,580,610,550,0,1,0,83,3.5,0,3,1,Y,3.85
F,east,530,510,540,0,1,1,75,2.9,0,6,1,Y,3.21
F,west,460,440,550,0,1,0,45,3,0,4,1,Y,2.74
M,west,560,500,460,0,1,1,,2.34,1,2,0,N,0
F,west,500,560,480,0,1,0,,2.1,0,1,0,Y,2.08
M,east,570,750,590,0,0,1,,4.2,0,2,1,Y,3.72
M,west,390,370,410,0,1,1,,2.3,0,6,0,Y,1.88
F,east,450,550,510,0,1,1,86,3.7,0,3,1,Y,3.44
F,east,580,580,640,0,0,1,65,3.3,1,4,1,Y,3.29
F,west,600,490,510,0,1,1,38,2.76,0,3,0,Y,3.14
F,west,,,,0,1,1,,3,0,2,0,Y,2.32
F,west,,,,0,1,0,,4,0,4,1,Y,3.03
F,west,570,430,470,0,1,1,90,3,0,9,1,Y,2.11
F,east,420,440,480,0,0,0,55,3.5,0,7,0,Y,3.22
F,west,,,,0,1,0,,4,1,2,1,Y,4
M,west,630,610,620,0,1,0,,3.3,0,4,1,Y,3.17
M,east,560,510,450,0,1,0,,2.6,0,2,0,Y,3.2
F,west,510,640,610,0,1,0,,3.6,0,2,1,Y,3.65
F,east,570,410,490,0,1,1,,3,0,3,1,Y,3.37
M,west,510,570,480,0,1,1,,2.6,0,1,0,N,0
F,west,420,400,450,0,1,1,,3,0,2,0,N,3.17
F,west,530,530,520,0,1,0,75,3.4,0,7,1,N,3.55
F,east,500,570,510,0,1,1,90,3.8,1,8,1,Y,3.63
F,east,550,520,610,0,0,0,,3.5,0,3,1,Y,3.88
M,east,560,580,510,1,1,1,69,3.6,0,5,1,Y,3.52
F,east,480,560,600,0,0,0,65,3.7,0,4,1,Y,3.49
F,west,390,430,420,0,1,0,,3,0,2,0,Y,2.75
F,east,550,400,560,0,1,0,90,3.45,0,7,1,Y,3.02
F,west,470,470,540,0,1,0,,3.5,0,4,0,Y,3.91
F,west,540,550,540,0,1,1,,3.9,0,8,1,N,3.9
F,west,,,,0,1,0,,2.8,0,1,0,Y,2.86
F,east,520,490,510,0,1,0,56,2.96,0,6,0,Y,3.47
F,east,580,590,610,0,1,0,,3.1,0,3,1,N,2.51
F,east,610,550,550,0,1,0,67,3.2,0,3,1,Y,3.71
M,west,560,580,500,0,1,0,81,3.4,0,4,1,Y,3.72
F,east,,,,0,1,0,81,3.3,0,5,1,Y,2.86
M,east,510,540,560,0,0,0,33,2.5,1,3,0,Y,1.3
F,west,540,490,550,0,1,0,,2.7,0,1,0,Y,2.5
F,west,520,460,530,0,1,0,90,3.8,0,8,1,Y,3.41
M,west,490,470,440,0,1,0,46,2.4,0,6,0,Y,1.48
F,east,540,490,480,0,1,1,68,3,0,7,1,Y,3.14
F,west,,,,0,1,0,,3.7,0,1,0,Y,3.64
F,west,,,,1,1,0,,3.4,0,2,1,Y,3
M,east,590,570,530,0,1,1,30,2.6,0,3,0,N,3.39
M,Out,470,490,420,1,1,0,44,3,0,NA,1,Y,2
F,west,490,430,470,0,1,1,74,3,0,6,1,Y,2.66
F,east,,,,0,1,0,,3.6,0,8,1,Y,2.46
F,Out,590,560,620,0,1,1,65,2.6,1,8,1,N,1.45
M,east,500,530,520,0,0,0,,3.1,0,3,0,Y,3.51
F,east,550,520,690,0,1,0,,3.3,0,4,1,Y,3.34
F,west,640,540,590,0,1,0,67,4,0,9,1,Y,3.91
F,Out,530,540,520,1,1,0,62,3.4,1,NA,1,Y,3.75
M,east,,,,0,1,1,45,3.3,0,4,0,Y,3.33
M,west,,,,0,1,1,,2.5,0,2,0,Y,3.04
M,west,330,310,390,0,1,0,,3.1,0,1,1,N,2.93
F,west,600,580,570,0,1,0,,3.9,1,4,1,Y,3.8
F,west,510,500,460,1,1,1,79,4,0,4,1,Y,3.68
F,west,530,470,490,0,1,1,65,3.1,0,8,0,Y,3.45
M,west,,,,0,1,0,,2.1,0,9,1,Y,2.23
F,west,350,380,370,1,1,1,,2.4,0,9,0,Y,1.96
F,east,460,520,450,0,1,1,62,3.3,0,6,0,Y,2.62
F,east,540,550,590,0,1,0,81,3.7,0,6,1,Y,3.4
F,west,,,,0,1,1,42,1.8,0,9,1,Y,2.03
M,east,,,,0,1,0,,2.8,0,2,0,Y,2.46
F,west,,,,0,1,1,55,3.2,0,2,0,Y,3.83
M,east,520,590,450,0,1,0,46,3,0,3,0,Y,2.8
F,west,550,420,580,0,1,0,,2.5,0,6,0,Y,2.7
M,west,510,580,510,0,1,0,,2.8,0,5,0,Y,2.7
F,west,350,550,460,0,1,1,,2,0,9,1,N,0
F,east,510,540,550,0,0,0,56,2.9,0,3,0,Y,3.17
M,west,610,620,610,0,1,0,75,3.6,1,2,1,Y,3.66
M,east,600,500,580,0,1,1,72,3.1,0,6,1,N,0
M,west,440,440,480,0,1,1,66,2.7,0,6,0,N,3.35
F,west,470,460,500,0,1,1,,2.4,0,1,0,Y,2.67
M,east,,,,0,0,1,46,3.5,1,6,1,N,0
M,west,420,400,450,0,1,1,,2.2,0,9,0,Y,1.85
M,west,410,550,410,0,1,1,,2.2,0,9,0,N,1.76
M,west,,,,0,1,0,,3.1,0,2,0,N,3.55
F,east,480,510,480,0,1,0,,3,0,3,1,N,0
F,west,410,440,530,1,1,1,,3.4,0,4,0,N,3.02
M,west,450,310,380,0,1,1,84,3,1,9,1,N,1.56
F,east,470,490,580,0,1,0,,3.1,1,4,1,Y,2.85
F,west,,,,0,1,0,85,3.6,0,8,0,N,3.72
M,east,720,600,550,0,1,0,,2.5,0,2,0,N,0
M,west,500,430,500,0,1,0,72,3.3,0,8,1,Y,3.6
F,west,380,390,430,0,1,1,66,2.3,0,9,0,Y,2.88
M,east,510,590,480,0,1,0,54,2.9,0,8,1,N,3.22
F,Out,430,480,480,0,1,0,37,2.9,0,NA,0,Y,2.59
F,west,570,500,490,0,1,0,60,3.9,0,3,1,Y,3.63
M,west,440,570,490,0,1,1,55,3,0,4,0,Y,2.46
F,west,470,420,480,1,1,0,,2.6,0,2,0,Y,2.68
F,west,,,,0,1,1,,3.2,0,1,1,Y,2.49
F,west,400,350,440,0,1,1,41,2.5,0,8,1,Y,2.62
F,Out,520,450,520,0,1,1,,3.8,0,NA,1,N,0
F,west,400,440,440,0,1,1,,3,0,8,0,Y,2.91
M,Out,550,480,490,1,1,0,53,3.1,0,NA,0,N,0
F,east,500,500,420,0,1,1,88,3.8,0,9,1,Y,2.5
M,east,310,400,400,1,1,1,57,2.7,0,6,1,Y,2.49
F,west,510,610,560,1,1,0,91,4,0,4,1,Y,3.93
M,east,460,620,520,0,1,1,24,2.6,0,4,0,Y,3.05
F,east,610,550,600,0,1,1,,2.8,0,2,1,N,2.04
F,east,600,430,550,0,1,0,64,2.8,0,6,0,Y,3.22
F,west,520,590,520,0,1,1,65,3.2,0,4,1,Y,3.35
F,east,320,370,400,0,1,1,22,2,0,9,1,Y,1.69
M,east,650,550,700,0,1,0,56,3.5,0,4,1,Y,3.94
F,west,470,470,430,0,1,1,,3.5,0,4,1,Y,3.92
M,west,560,620,590,0,1,0,,3.8,0,1,1,Y,3.66
M,east,400,320,370,1,1,1,69,3,0,7,1,Y,2.42
M,east,570,600,570,0,0,1,57,2.9,0,6,1,Y,3.75
M,east,630,500,520,0,1,0,,2.6,0,6,0,Y,2.68
M,east,600,660,580,0,1,0,35,2.5,0,8,0,Y,2.66
M,east,280,310,340,0,1,1,52,2.8,0,9,1,Y,3.1
F,east,560,530,500,0,1,0,,3.6,0,2,1,Y,3.69
M,east,640,620,510,0,1,0,,3.3,0,3,1,Y,2.57
M,east,600,610,670,0,1,0,82,3.8,0,4,1,Y,3.06
M,Out,510,550,390,1,1,0,55,3.4,0,NA,1,Y,3.28
F,east,580,560,590,0,0,0,,3.7,1,4,1,Y,3.89
F,Out,370,410,390,0,1,0,55,2.8,0,NA,0,Y,2.78
M,west,360,550,420,0,1,1,80,3,0,6,0,N,3.21
M,east,600,550,500,0,0,1,,2.9,0,9,0,N,0
